cafe_name,location_name,full_address,main_food,like,image
젠젠 잠실점,잠실,서울특별시 송파구 송파동 56-1,"아메리카노, 아이스아메리카노, 브런치카페",26,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210213041232942_photo_0c355c4fe535.jpg
커넥트투,잠실,서울특별시 송파구 신천동 29,"아메리카노, 카페, 카페라떼",20,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200624092448_photo1_2c0028301e12.jpg
만옥당,잠실,서울시 송파구 송파동 45-4 2층,"수플레팬케이크, 말차라떼, 카페",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210309123244574_photo_81820dfbdeab.jpg
뷰클랜드,잠실,서울시 송파구 송파동 45-18,"아메리카노, 밀크티, 카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307105942_photo3_23e99d791f87.jpg
카페마마스,잠실,서울특별시 송파구 신천동 7-18,"파니니, 라코타치즈샐러드, 브런치카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210322013819_photo2_b8c9c72e4d1e.jpg
레어마카롱,잠실,서울특별시 송파구 송파동 58-4,"마카롱, 아이스아메리카노, 카페",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210322062135_photo2_3a0aa2d2846e.jpg
신양로스터스,잠실,서울특별시 송파구 송파동 48-15,"커피, 로스, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210328125550_photo2_OCnx0vk71PmH.jpg
폴바셋,잠실,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 5층,"카페라떼, 아메리카노, 카페",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210327121453708_photo_d4c761c61756.jpg
파티세리 도효,잠실,서울특별시 송파구 송파동 39-9 2층,"케이크, 카페, 카페라떼",40,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200403025136_photo1_e4885f69084c.jpg
제이바웃,잠실,서울특별시 송파구 신천동 32,"아메리카노, 카페라떼, 브런치카페",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210410235501_photo1_619d0e463c75.jpg
카페 노티드 잠실,잠실,서울 송파구 송파동 46-4 2층,"도너츠, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210316033507_photo1_9851a19bb88b.jpg
디저티스트,잠실,서울시 송파구 송파동 33 호수임광아파트 상가동 2층,"마카롱, 카페, 디저트카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210409082707_photo2_b7439ed19942.jpg
도레도레,잠실,서울특별시 송파구 신천동 29,"아메리카노, 아이스아메리카노, 카페",23,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210325220903_photo1_8847da7f1f72.jpg
프레드릭베이커리,잠실,서울특별시 송파구 방이동 109-15,"치아바타, 앙버터, 카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413055402_photo1_9851a19bb88b.jpg
PEACE IN THE COFFEE,잠실,서울 송파구 송파동 7-1,"커피, 디저트카페, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201123101246214_photo_23e99d791f87.jpg
오설록,잠실,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 2층,"그린티, 카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210412175225_photo0_ljeGiFvxnhgW.jpg
코그노센티,잠실,서울시 송파구 송파동 45-11 1층,"아인슈페너, 브런치카페, 카페",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200801103123_photo1_2483f18cd56e.jpg
아우어베이커리,잠실,서울특별시 송파구 잠실동 40-1,"빨미까레, 베이커리, 카페",20,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201002234748_photo1_1827c04188b2.jpg
포숑 롯데월드몰점,잠실,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 1층,"밀크티, 알리오올리오, 카페",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200907112739_photo1_b7439ed19942.jpg
스타벅스,잠실,서울특별시 송파구 삼전동 130-2,"아메리카노, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210330120408_photo1_3a0aa2d2846e.jpg
경성광장,잠실,서울특별시 송파구 송파동 57-3,"비엔나커피, 카페",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200815115422_photo1_619d0e463c75.jpg
커피바이,잠실,서울특별시 송파구 잠실동 208-1,"로스팅, 커피, 카페",21,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200721070456384_photo_981262810032.jpg
트리아농,청담,서울특별시 강남구 청담동 26-5,"애프터눈티세트, 카페, 티카페",163,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210205105945_photo1_b4733a28d8cf.jpg
기욤 청담점,청담,서울특별시 강남구 청담동 88-38,"마카롱, 아이스아메리카노, 카페",95,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201129114321_photo1_zBUc3V2M2OCt.jpg
티컬렉티브,청담,서울특별시 강남구 청담동 90-20,"밀크티, 까페, 카페",45,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200722124319_photo1_a6c7a704a1f6.jpg
버터핑거 팬케익스 청담동점,청담,서울시 강남구 청담동 88-9,"팬케이크, 프렌치토스트, 카페",97,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201129115340_photo1_zBUc3V2M2OCt.jpg
메종드라 카테고리,청담,서울특별시 강남구 청담동 85,"케이크, 카페",75,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201230114415540_photo_2232f558b6c9.jpg
10 꼬르소꼬모 카페,청담,서울특별시 강남구 청담동 79  Trinity 빌딩 지하 1층,"밀푀유, 브런치카페, 카페",72,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200701144148_photo1_389adea96b7a.jpg
정식 카페,청담,서울시 강남구 청담동 83-24,"치킨리조또, 브런치, 브런치카페",34,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403103021949_photo_QGoV43fH37Pu.jpg
고센,청담,서울시 강남구 청담동 88-23,"떡볶이, 카페",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200711105752_photo1_b67390846121.jpg
히든브라운,청담,서울특별시 강남구 청담동 37-8,"팬케이크, 브런치, 브런치카페",20,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200508082952098_photo_839f7f409acc.jpg
그라놀로지,청담,서울시 강남구 청담동 126-18 IS빌딩,"레몬에이드, 쉐이크, 카페",16,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200703123614_photo1_96984f42deea.jpg
폴 바셋,청담,서울시 강남구 청담동 99-5 1F (아라리오갤러리 1층),"아이스크림라떼, 카페, 카페라떼",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210316035742_photo1_ebA8OToEL5QH.jpg
밀도 청담점,청담,서울 강남구 청담동 85-4,"식빵, 빵집, 브런치카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210126010047_photo1_4fc94619a0e2.jpg
오프닛,청담,서울특별시 강남구 청담동 95-15,"브런치, 브런치카페, 카페",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190610110101_photo1_6dd27be475f1.jpg
먼데이 투 선데이,청담,서울시 강남구 청담동 93-13 B1F,"브런치카페, 브런치, 카페",26,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304032049_photo4_0b29fec39401.jpg
메리메리줄리,청담,서울특별시 강남구 청담동 124-1,"케이크, 디저트카페, 카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20180322022805_photo1_VsYk3y0yJJrc.jpg
폴바셋 강남구청역점,청담,서울특별시 강남구 청담동 41-2,"카페라떼, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200804095605049_photo_0caf5de8a3e4.jpg
바닐라클라우드,청담,서울특별시 강남구 청담동 42-1,"케이크, 클라우드, 카페",31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20170829034752_photo1_6783b82f4c10.jpg
스타벅스 청담사거리점,청담,서울특별시 강남구 청담동 6-5 리츠타워 1층,"라떼, 글레이즈, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200819092214_photo1_VQqJSCTzFQ7q.jpg
카페 티퍼스트에비뉴,청담,서울특별시 강남구 청담동 89-9,"브런치카페, 브런치, 카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200222040254699_photo_24d8ba48b48b.jpg
나이브,청담,서울특별시 강남구 청담동 123-49,"로스팅, 커피, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201109114749428_photo_277f2e1d22c5.jpg
루쏘,청담,서울특별시 강남구 청담동,"큐브라떼, 카페",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201025094210_photo1_77513f8dd560.jpg
스타벅스 청담스타점,청담,서울 강남구 청담동 89-4,"케이크, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201009093604228_photo_de9419fc46fc.jpg
싸일러,청담,서울시 강남구 청담동 112-28,"크로아상샌드위치, 브런치카페, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200924081334727_photo_f444be07ce57.jpg
데바스테이트,청담,서울특별시 강남구 청담동 80-17,"로스팅, 카페, 디카페인커피",40,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55991/50228/55991_50228_85_0_5263_2016112119716118_200x200.jpg
카페 플레노,청담,서울특별시 강남구 청담동 40 트리제이빌딩,"cafe, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210112051457509_photo_3e7593edcd24.jpg
디올카페,청담,서울특별시 강남구 청담동 98-3 5층,"브런치, 카페, cafe",23,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_review_photo_f6aa9b1ec2c1_20190211150011.jpg
요거트맨,청담,서울특별시 강남구 청담동 109-16 범신칼릭스빌2차 102호,"그릭요거트, 요거트, 카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201116073854440_photo_086d0a9fd5d5.jpg
카페 비스타,청담,서울특별시 강남구 청담동 53-7 호텔 리베라서울 1층,카페,1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200523124822237_photo_nHsPdBtUHr4V.jpg
크렘 드 마롱,청담,서울시 강남구 청담동 77-76 청담역 지하철역사내 3011호,"크루아상, 크로와상, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200609045220639_photo_839f7f409acc.jpg
타이거슈가 청담점,청담,"서울특별시 강남구 청담동 86-6 1,2층","흑당밀크티, 흑당버블티, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210121034110_profile_photo1_6f70d4a8a958.jpg
아우어베이커리 도산본점,압구정,서울특별시 강남구 신사동 648-15,"크로와상, 밀크티, 카페",205,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210125012747_photo02_d91612ad5865.jpg
카페 노티드,압구정,서울특별시 강남구 신사동 654-9,"도넛, 아메리카노, 카페",90,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210314112253_photo1_c5c35d2fa8e7.jpg
겟썸커피,압구정,서울특별시 강남구 신사동 551-32,"스콘, 아이스아메리카노, 카페",244,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210416112532_photo1_bb49b9b17e28.jpg
에이블,압구정,서울특별시 강남구 신사동 547-6 2층,"에그베네딕트, 아메리카노, 브런치카페",221,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201029095818269_photo_4e25a1bf375c.jpg
세시셀라 도산공원점,압구정,서울시 강남구 신사동 651-4 삼경빌딩 1층,"당근케이크, 당근케익, 카페",70,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200927025701_photo1_fe64c2fe7118.jpg
우유니아이스크림,압구정,서울특별시 강남구 신사동 529-6,"아이스크림, 카페, 디저트카페",46,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413033604701_photo_57d74562f60f.jpg
르알래스카 가로수길점,압구정,서울특별시 강남구 신사동 550-22,"빵, 빵집, 카페",255,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201026092240_photo1_VQqJSCTzFQ7q.jpg
맘마미아,압구정,서울특별시 강남구 신사동 645-26,"아메리카노, 아이스아메리카노, 카페",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210327111137_photo3_4kDrfjm387I4.jpg
꽁티드툴레아,압구정,서울특별시 강남구 신사동 646-21,"초코무스, 브런치, 브런치카페",70,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210301112912_photo1_b2a615e0bd84.jpg
마크레인 커피,압구정,서울특별시 강남구 신사동 657-24,"아인슈페너, 카페, 카페라떼",32,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210126081039854_photo_714b8e25c93f.jpg
베질루르,압구정,서울특별시 강남구 신사동 554,"밀크티, 홍차, 카페",82,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200601012814_photo1_5bc03e33d566.jpg
파넬 카페,압구정,서울특별시 강남구 신사동 649-2,"에그베네딕트, 브런치카페, 카페",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201115104045_photo1_619d0e463c75.jpg
타르틴 베이커리 도산점,압구정,서울특별시 강남구 신사동 645-18,"에그베네딕트, 아이스아메리카노, 카페",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210324120551_photo2_6dc878d60e43.jpg
더앨리 가로수길점,압구정,서울특별시 강남구 신사동 532-10,"밀크티, 흑당버블티, 카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200423080303169_photo_89525b15ce62.jpg
펠트 도산공원점,압구정,서울특별시 강남구 신사동 645-21,"아메리카노, 라떼, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411112313_photo1_dcc6b93bfc57.jpg
비파티세리,압구정,서울특별시 강남구 신사동 546-17,"아메리카노, 스콘, 카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210303104445_photo1_577e7ed4211d.jpg
8D,압구정,서울특별시 강남구 신사동 648 석진빌딩 1층 2층,"아메리카노, 밀크티, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210327081254_profile_photo1_b67390846121.jpg
선셋스위밍 샌드위치,압구정,서울특별시 강남구 신사동 643-28,"아메리카노, 샌드위치, 브런치카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210123075059572_photo_9ea905994d0e.jpg
PS.Cafe,압구정,서울시 강남구 신사동 651-19,"알리오올리오, 브런치카페, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210315024947_photo1_128bd3420a2c.jpg
블루보틀 압구정,압구정,서울특별시 강남구 신사동 603,"아메리카노, 라떼, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210214034716945_photo_bbfbc9cb2794.jpg
소진담,압구정,"서울시 강남구 신사동 551-23 B1, 1F","케이크, 쑥라떼, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210205115812880_photo_15aff1843b38.jpg
마키아티 플러스,압구정,서울특별시 강남구 신사동 648-6,"밀크티, 카페, 티카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200808124832_photo1_2c0028301e12.jpg
카페 캠프통,압구정,서울 강남구 신사동 643-22,"아이스아메리카노, 카페, 베이커리카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200906065048_photo1_6be2820f3da2.jpg
컨플릭트스토어,압구정,서울특별시 강남구 신사동 551-24,"카페, 커피",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191112101134_photo1_ada3c83e2669.jpg
랑꼬뉴,압구정,서울특별시 강남구 신사동 556-27,"아메리카노, 타르트, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200808221021_photo2_7cadc6174a28.jpg
카페파이브바,압구정,서울특별시 강남구 신사동 662-17,"아이스아메리카노, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318013752_photo1_fe64c2fe7118.jpg
소적두 압구정동점,압구정,서울시 강남구 신사동 660-18,"팥빙수, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200504090748_photo1_10ea07b18627.jpg
커피라이터,압구정,서울특별시 용산구 이태원동 322,"coffee, 커피, 카페",20,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191108022329_photo1_3ff40cd72a97.jpg
79파운야드 도산공원점,압구정,서울시 강남구 신사동 647-24,"크로플, 카페, 브런치카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318064155_photo1_b67390846121.jpg
