restaurant_name,location_name,full_address,main_food,like,image
롤링파스타 성신여대점,성신여대,서울특별시 성북구 동선동1가 104 2층,"파스타, 피자",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210213050429502_photo_48f9eaeffd4e.jpg
MINNIM,성신여대,서울특별시 성북구 동선동2가 163,아메리카노,41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200804112235_photo1_c995f1553fc5.jpg
쎄오쎄오,성신여대,서울특별시 성북구 동선동2가 140,"쌀국수, 분짜",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200929005640_profile_photo1_da5845cfa3c2.jpg
방이샤브샤브칼국수,성신여대,서울특별시 성북구 동선동1가 123,샤브샤브,13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210121091636_photo1_577e7ed4211d.jpg
와플앨리,성신여대,서울특별시 성북구 동선동2가 135-20,"와플, 아이스아메리카노",41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200802104653982_photo_3af142fa5c10.jpg
1943  성신여대점,성신여대,서울시 성북구 동선동1가 99 2층,"로제파스타, 술집",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200731115046341_photo_25ca19551d0e.jpg
쓰리 로보스,성신여대,서울특별시 성북구 동선동1가 85-83,"로스트치킨, 치킨",54,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318111045_photo2_312eead77f96.jpg
카페온더플랜,성신여대,서울특별시 성북구 동선동1가 85-108,"자몽빙수, 카페",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200806100343476_photo_03f4004471bb.jpg
돈암동찌개,성신여대,서울시 성북구 동선동 1가 85-72,김치찌개,20,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201212124612743_photo_322a34c010ca.jpg
보배반점 성신여대점,성신여대,서울특별시 성북구 동선동1가 48,"짜장면, 냉짬뽕",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201118050321359_photo_931052eaee51.jpg
두꺼비집,연신내,서울시 은평구 대조동 185-34,"불오징어, 볶음밥",169,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210207011935_photo3_mm1F5kOrpCVI.jpg
갈현동할머니떡볶이,연신내,서울특별시 은평구 갈현동 412-5,"국물떡볶이, 순대",84,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210109221521_photo1_0UoOZNlTenDO.jpg
꿀백,연신내,서울특별시 은평구 갈현동 403-15,"돼지불백, 된장찌개",45,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201029101355137_photo_90c1982faaba.jpg
H3 비스트로,연신내,서울특별시 은평구 갈현동 482-1,"함박스테이크, 파스타",75,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201101044435105_photo_53b894e07113.jpg
목노집,연신내,서울시 은평구 대조동 197-2,돼지보쌈,60,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204112103716_photo_48c791ecc066.jpg
파술타,연신내,서울특별시 은평구 갈현동 394-2,"매운까르보나라, 파스타",22,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200902014823_photo1_b4733a28d8cf.jpg
중화원,연신내,서울특별시 은평구 대조동 197-19,"짬뽕, 탕수육",86,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200602104440_photo1_77513f8dd560.jpg
유라쿠,연신내,서울시 은평구 대조동 198-27,"연어롤, 초밥",69,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200617044218678_photo_0d60af879987.jpg
화포식당,연신내,서울특별시 은평구 갈현동 401-4 1층,"명이나물, 삼겹살",69,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200823024409691_photo_322a34c010ca.jpg
보들이 족발,연신내,서울특별시 은평구 대조동 185-42,족발,45,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200715030314542_photo_48c791ecc066.jpg
카페 달력,연신내,서울특별시 은평구 대조동 50-2,"브라우니, 아이스아메리카노",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210215114817_photo1_afa5e5555e67.jpg
휴식,연신내,서울특별시 은평구 역촌동 19-30 아이안빌 A동 102호,"파스타, 오므라이스",22,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210219072134118_photo_ad63db00f7d5.jpg
명동칼국수,연신내,서울특별시 은평구 대조동 3-81,육개장칼국수,7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210217125556954_photo_29f701e6e39f.jpg
새만포면옥,연신내,서울시 은평구 갈현동 463-1 1·2F (동연빌딩 1·2층),물냉면,18,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200704043414_photo1_312eead77f96.jpg
햇살 머무는 식탁,연신내,서울특별시 은평구 갈현동 430-4,로스카츠,23,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200314045946_photo1_0bd291ff398f.jpg
라화방,연신내,서울특별시 은평구 갈현동 431-9,"마라탕, 꿔바로우",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200714070059714_photo_48c791ecc066.jpg
공차 연신내점,연신내,서울특별시 은평구 대조동 198-10,버블티,1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210228041210971_photo_25ca19551d0e.jpg
봉평옹심이메밀칼국수,연신내,서울특별시 은평구 불광동 310-4,"옹심이, 옹심이메밀칼국수",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200408121433751_photo_c5eda1ac425a.jpg
연어가게,연신내,서울특별시 은평구 갈현동 456-22,"연어사시미, 연어",47,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191014054104110_photo_ef34654d852f.jpg
청어람,연신내,서울특별시 은평구 갈현동 454-21,곱창전골,5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210309022706045_photo_4abf78d5c8a5.jpg
YM 커피프로젝트,연신내,서울특별시 은평구 갈현동 452-26,브라질,6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419102721222_photo_c54bf6dd9936.jpg
카페 뤽상부르,연신내,서울특별시 은평구 갈현동 481-13,"아메리카노, 고구마라떼",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200823122226_photo1_5145e74e968e.jpg
얼큰버섯만두전골,연신내,서울특별시 은평구 대조동 197-13,버섯만두전골,21,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201030120627326_photo_48c791ecc066.jpg
까볼로 연신내점,연신내,서울특별시 은평구 갈현2동 454-20,파스타,14,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200714041108_photo1_6b93810357a8.jpg
달가득치킨,연신내,서울특별시 은평구 대조동 197-2,후라이드치킨,4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200908061503_photo1_5238ffe6a326.jpg
탐나도다,연신내,서울특별시 은평구 갈현동 403-3,아메리카노,11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201007041328_photo1_c1b63d93c543.jpg
할리스커피,연신내,서울특별시 은평구 대조동 199-28,"카페, 커피",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304080034_photo1_94ecf3cdea70.jpg
구석집,연신내,서울특별시 은평구 갈현동 403-36,"고추튀김, 곱창전골",25,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200712095625_photo1_77513f8dd560.jpg
카도야라멘,연신내,서울특별시 은평구 갈현1동 430-4,"카라이라멘, 라멘",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190906045907528_photo_d1ceba701035.jpg
단고당,연신내,서울특별시 은평구 대조동 198-22,루이보스,2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210106113920_photo1_0UoOZNlTenDO.jpg
안녕식당,천호,서울특별시 강동구 천호동 409-34,"사케동, 소고기덮밥",92,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307081359_photo1_306f913de407.jpg
화진포막국수,천호,서울시 강동구 성내동 559-9,"비빔막국수, 동치미막국수",131,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210102025254565_photo_.jpg
쭈꾸쭈꾸쭈꾸미,천호,서울특별시 강동구 성내동 50-5,"쭈삼, 치즈볶음밥",69,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201026100458926_photo_7e1a3eb631f9.jpg
시집 그릴하우스,천호,서울특별시 강동구 성내동 42-12,"삼겹살, 가브리살",82,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210319110138197_photo_4efeb7c4cefc.jpg
블랑제리,천호,서울시 강동구 성내동 78-1,"마카롱, 까눌레",123,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200327151829_photo0_Hv8lkEY4EhLL.jpg
독도쭈꾸미 3호점,천호,서울특별시 강동구 성내2동 11-2,"쭈꾸미, 볶음밥",60,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201030050729_photo1_067eb40b34af.jpg
샘밭막국수,천호,서울시 강동구 성내동 449-17,"막국수, 편육",40,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200626060741311_photo_f7e06227305f.jpg
셀프하우스,천호,서울시 강동구 성내동 595,"마늘떡볶이, 떡볶이",101,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201103105501_photo1_d0aae9ecf5e6.jpg
풀팬,천호,서울특별시 강동구 천호동 427-3,시금치플랫브레드,85,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210206221955_photo1_187523595553.jpg
버섯잔치집,천호,서울시 강동구 성내1동 549-4 성원빌딩 1층,버섯샤브샤브,100,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200714070633_photo1_7a81dc4175c9.jpg
피에로커피,천호,서울특별시 강동구 성내동 465,티라미슈,38,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204063658_photo1_fgW1KZo5Phdo.jpg
엄마손만두,천호,서울특별시 강동구 천호동 340-34,"만두국, 떡만두국",76,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201104151822_photo1_0a6d3339bb17.jpg
호치민,천호,서울특별시 강동구 천호동 447-17,"쌀국수, 볶음밥",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210227094155_photo1_c5c35d2fa8e7.jpg
유타로,천호,서울시 강동구 천호2동 454-44,"규동, 쇼유라멘",100,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200425025609892_photo_3555ce4a7849.jpg
고모네콩탕,천호,서울시 강동구 성내3동 413-13,"녹두전, 콩국수",51,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200617013604_photo1_ebA8OToEL5QH.jpg
스타벅스 천호로데오점,천호,서울특별시 강동구 천호동 453-14,"마카롱, 아메리카노",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210409025327_photo1_9851a19bb88b.jpg
평양만두집,천호,서울시 강동구 성내동 552-5,"만두국, 고추전",48,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201021083421899_photo_c4a5a8209ecc.jpg
화계옥,천호,서울특별시 강동구 성내동 11-15 1층,"양념닭갈비, 소금닭갈비",30,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200728160421_photo1_ab28956c4dea.jpg
브랜뉴 하이몬드,천호,서울시 강동구 성내동 43-1,"아메리카노, 바게트",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210306022136_photo1_7d8c33c19b12.jpg
푸지미곱창,천호,서울특별시 강동구 성내동 42-5,야채곱창,41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222051536769_photo_bbfbc9cb2794.jpg
아키노유키,천호,서울시 강동구 천호동 454-37,야끼소바,100,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20181128063002_photo1_jBwh6c1VevMm.jpg
진성한우곱창,천호,서울특별시 강동구 천호동 415-5,"곱창모듬, 곱창",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200813050935632_photo_3d185e226925.jpg
풍년상회쪽갈비,천호,서울특별시 강동구 성내동 12-39,"양념쪽갈비, 쪽갈비",51,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201103072310_photo1_2591119a6a92.jpg
스시야미,천호,서울특별시 강동구 천호동 410-4,와규초밥,89,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210117123613903_photo_kFGbmo7tMtqO.jpg
커피 몽타주,천호,서울특별시 강동구 성내동 555-5,"아메리카노, 플랫화이트",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200616022452_photo1_b52bb33129da.jpg
교촌치킨,천호,서울특별시 강동구 천호동 287-22,"마라떡볶이, 치킨",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210401120221_photo1_6ab9be9d5ed6.jpg
해중천 반점,천호,서울특별시 강동구 성내동 33-6,양꼬치,40,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307105538068_photo_bfb521ba8d81.jpg
미니회바,천호,서울특별시 강동구 성내동 50-19,"고등어회, 숙성회",61,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190401082444_photo1_c5c35d2fa8e7.jpg
아웃백 천호점,천호,서울특별시 강동구 천호동 427-3,"투움바파스타, 립아이",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201230090713_photo1_6be2820f3da2.jpg
피콜로,천호,서울특별시 강동구 성내동 21-2,"스파게티, 파스타",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307011027770_photo_hkRAhLEW5gil.jpg
